label,Message,clean_Message
0,Mmm so yummy babe ... Nice jolt to the suzy,mmm yummi babe nice jolt suzi
0,Where are you lover ? I need you ...,lover need
1,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,tri contact repli offer video handset anytim network min unlimit text camcord repli call
0,I‘m parked next to a MINI!!!! When are you coming in today do you think?,im park next mini come today think
0,Yup,yup
0,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,anyway im go shop co si done yet dun disturb liao
0,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,luton ring around h
1,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,hey realli horni want chat see nake text hot text charg pm unsubscrib text stop
0,Why you Dint come with us.,dint come us
0,Same. Wana plan a trip sometme then,wana plan trip sometm
0,"Not sure yet, still trying to get a hold of him",sure yet still tri get hold
1,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,rington servic chang free credit go clubmobilescom choos content stop text club stop pwk club po box mk wt
0,The evo. I just had to download flash. Jealous?,evo download flash jealou
1,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,rington club get uk singl chart mobil week choos top qualiti rington messag free charg
0,"Come to mu, we're sorting out our narcotics situation",come mu sort narcot situat
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",night end anoth day morn come special way may smile like sunni ray leav worri blue blue bay
1,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,hmv bonu special pound genuin hmv voucher answer easi question play send hmv info
0,"Usf I guess, might as well take 1 car",usf guess might well take car
0,No objection. My bf not coming.,object bf come
0,Thanx...,thanx
0,Tell rob to mack his gf in the theater,tell rob mack gf theater
0,"Awesome, I'll see you in a bit",awesom ill see bit
0,Just sent it. So what type of food do you like?,sent type food like
0,All done? All handed in? Celebrations in full swing yet?,done hand celebr full swing yet
0,You got called a tool?,got call tool
0,"Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch gdeve..",wen miss someon person definit special person special miss keepintouch gdeve
0,Ok. I asked for money how far,ok ask money far
0,Okie...,oki
0,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",yeah think usual guy still pass last night get ahold anybodi let know ill throw
0,"K, I might come by tonight then if my class lets out early",okay might come tonight class let earli
0,Ok..,ok
0,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,hi babi im cruisin girl friend give call hour home that alright fone fone love jenni xxx
0,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",life mean lot love life love peopl life world call friend call world ge
0,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",dearshal mail tonitebusi streetshal updat toniteth look okvarunnathu edukkukaye raksha ollubut good one real sens
0,Hey you told your name to gautham ah?,hey told name gautham ah
0,Haf u found him? I feel so stupid da v cam was working.,haf found feel stupid da v cam work
0,Oops. 4 got that bit.,oop got bit
0,Are you this much buzy,much buzi
0,I accidentally deleted the message. Resend please.,accident delet messag resend pleas
1,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,tmobil custom may claim free camera phone upgrad pay go sim card loyalti call offer end thfebtc appli
0,Unless it's a situation where YOU GO GURL would be more appropriate,unless situat go gurl would appropri
0,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,hurt teas make cri end life die pleas keep one rose grave say stupid miss nice day bslvyl
0,I cant pick the phone right now. Pls send a message,cant pick phone right pleas send messag
0,Need a coffee run tomo?Can't believe it's that time of week already,need coffe run tomoc believ time week alreadi
0,"Awesome, I remember the last time we got somebody high for the first time with diesel :V",awesom rememb last time got somebodi high first time diesel v
0,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",shit realli shock scari cant imagin second def night think somewher could crash night save taxi
0,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,oh way food fridg want go meal tonight
0,He is a womdarfull actor,womdarful actor
1,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",sm ac blind date rodd aberdeen unit kingdom check sm acwicmbcktzr blind date send hide
0,Yup... From what i remb... I think should be can book... ,yup remb think book
0,Jos ask if u wana meet up?,jo ask wana meet
0,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,laugh loud ye friendship hang thread caus wont buy stuff
1,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",themob check newest select content game tone gossip babe sport keep mobil fit funki text wap
0,Where are the garage keys? They aren't on the bookshelf,garag key arent bookshelf
0,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,today accept dayu accept brother sister lover dear best clo lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rpli mean enemi
1,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",think smart win week weekli quiz text play nowtc winnersclub po box uz gbpweek
0,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,say hell give call friend got money he definit buy end week
0,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",hi way day normal waythi real uniquei hope know rest mylif hope find wot lost
0,You made my day. Do have a great day too.,made day great day
0,K.k:)advance happy pongal.,kkadvanc happi pongal
0,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",hmmm guess go kb n power yoga haha dunno tahan power yoga anot thk got lo oso forgot liao
0,"Not really dude, have no friends i'm afraid :(",realli dude friend im afraid
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,decemb mobil mth entitl updat latest colour camera mobil free call mobil updat co free
0,"Coffee cake, i guess...",coffe cake guess
0,"Merry Christmas to you too babe, i love ya *kisses*",merri christma babe love yeah kiss
0,Hey... Why dont we just go watch x men and have lunch... Haha ,hey dont go watch x men lunch haha
0,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,cud tell ppl im gona b bit l co buse hav gon past co full im still waitin pete x
0,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,would great well guild could meet bristol road somewher get touch weekend plan take flight good week
0,No problem. How are you doing?,problem
0,Hi da:)how is the todays class?,hi dahow today class
0,"I'd say that's a good sign but, well, you know my track record at reading women",id say that good sign well know track record read women
0,"Cool, text me when you're parked",cool text your park
0,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,im read text sent meant joke read light
0,K.k:)apo k.good movie.,kkapo kgood movi
0,Maybe i could get book out tomo then return it immediately ..? Or something.,mayb could get book tomo return immedi someth
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,call germani penc per minut call fix line via access number prepay direct access
0,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,chanc might evapor soon violat privaci steal phone number employ paperwork cool pleas contact report supervisor
